383da48e-16fc-4e27-a6bd-f4e0309b1368 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
17105677-6a1d-4156-8b8e-528b0638a0a1 Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;
32803ff6-19a0-46ef-bfc4-4ec5b20e6221 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
5ad7a8a7-20d9-4f27-86a5-8d635671f805 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;
6496d12b-9c7a-48e8-96f6-adb830b268bb Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
ccb12577-5a2f-4a2d-9d93-a2d82b6c8c4e Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;
f07c95c2-0090-4f31-8e52-369317957be6 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
c2d598ed-dbe4-4074-a668-2e34943eefec Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
5e80c48a-fb15-4fd0-85e9-5202ced7ae52 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
664a8ce9-e408-45ae-b39c-8300d0af45db Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;
0f523093-6d72-4d60-91d8-433a748a5ab8 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
4f813112-f669-4784-bd5c-837a59563cd2 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;
d8793c66-2459-412c-b7e3-d9610f9e3bff Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7;
1b5799b2-923a-49ca-ad37-d605d9cf175c Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;
9d8b23c4-8744-4426-866b-31f711cc475c Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;
b973efd9-30cb-430f-a59c-0eeb8844101e Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
fc03c045-f8e0-4036-9e2e-b9c619b1f121 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
3e0d421c-4fee-4f00-b519-62cac95b578d Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
45d23eae-4266-451e-b9f2-1f0ed8a3934f Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
11f7fa4a-78cb-4bf4-a0f1-2b061c8b724a Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas;
0792cb5c-027e-4523-8a84-d26e0801cb20 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] hallii group;
4d6978e8-934e-4838-868b-c47e1601b466 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
9df78490-ab74-4c78-95db-f8098d93b284 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
64c65410-69a2-428c-a1c0-4d75fd013497 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
356c25f5-b973-4d30-ac25-9d5db8319534 Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;
d035e1ba-8bb7-46a6-8762-2fdc5839e36c Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
4557586e-c0dc-4007-abc1-f0e2eec9c1f6 Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus;
75b7d2f3-8c62-452b-987d-60e759323f0c Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
3e7d2aa8-1407-4fe3-81f3-f7822ce8da0d Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
4a2e1575-d766-4394-b995-409950ff152f Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
a9487644-a48f-4a40-b137-33f42e72a509 Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planomicrobium;
f3e897e3-e6a5-4cb5-a65b-09a38153588e Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
ccadf028-3e20-4558-842a-11112fedf062 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
800895aa-c95d-42a0-aa9a-b8a45a6c0240 Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;
fdd51c79-dcab-482b-9a0c-3eb8649654cc Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alloiococcus;
9a88d742-bc19-4079-8bfd-24ab8031df5f Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
039378ef-edee-4ec8-9731-b535f086e8e4 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;
ecd3ae6c-38be-4fbf-b5be-281292d63f77 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
c40ec703-c2e6-44dc-b380-2c4de1bf6842 Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Catenibacterium;
b4ed7654-6f0c-4163-94f0-4a706c20602a Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;
232f6d97-9aa1-4378-884c-150148b331a8 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
239d38c7-aa8a-450d-9dbc-6563e02a483a Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;
afda08b0-f9b4-447b-9019-51eaa1c11689 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;
c5e6fb8b-8dbd-4639-b0bd-20cf090f60ce Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;
8582e303-1373-4dd8-9291-deee9c117e4b Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;
f72f8cb9-f642-4ea1-9870-f945e6095fe6 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter;
aa129204-282c-4fed-92de-6f12a0db96ce Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;
eb7d451b-94e3-4c16-8198-bb9a2033224b Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
e82ec119-8642-4f53-8701-2402ddd6471e Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
4c5b59ba-12cf-4114-9931-5a2fff8db4ab Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;
1c3a2a8e-978f-41df-9faf-afa70f8da81c Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
1793bfca-413a-42d5-a238-601ce7089e5e Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Schumannella;
265f853a-dda2-4e4c-97fe-13155ef535f3 Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Dyadobacter;
3bed323b-93fe-4295-a850-fd905f81ecbc Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Terriglobus;
f40883a9-8c36-41f0-8caf-3bb822ae3c79 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] hallii group;
5786ce0e-d6e2-45ce-823f-d60304e77c85 Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;
dfbee6ac-66b5-4b87-97c1-efc68858ea3c Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Selenomonas;
a52fdac7-07ad-4684-ab9a-0fac233798b7 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;
e3493bfe-7e42-4c5d-b1eb-08417b97d8da Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;
392da52c-243a-493a-89d2-cb8cb0d96b82 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Pedococcus-Phycicoccus;
beb04878-28dc-4fac-9214-6ac5dd8c1712 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
a3e972f6-08f6-47a0-b2df-08a5d98c183d Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;
d0e6e5e8-7d31-430c-a55c-b68039c9a448 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;
91990630-fe63-4ebe-9f8b-475e0edd5773 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
003000e3-fcc7-4880-8acf-ea079f7d4d04 Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;
bece12cf-5778-42de-96e9-af6d447c1e47 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
d92de0cf-14ea-4490-aa93-8b7b8d05f996 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
c1b74932-bdb4-43d1-b6b1-4a85f0fef2ea Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
a1d8ef10-a5c9-45d7-b588-3aa36b76ec7c Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;
deb7a72b-462d-4ce6-9a43-2e1b481f9ce8 Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;
f27e3b61-6da7-47e3-9b76-490d6971e244 Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;
b175cd43-1582-4efa-8b4a-29d812aeba94 Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus;
fa22db5c-1cac-4538-a3f3-6e8ef49f8e37 Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;
e666df30-7df4-424f-9c67-73f9b1b07e7d Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
64763818-880a-4cd0-9ab3-0a46108c7bc6 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;
f7b10cbd-ed58-437a-8ac1-7d7e9bdb6f27 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
8a486d49-f8af-452f-b87e-71b2da000ea6 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;
eaa11126-4e93-462e-a172-572919d5a78b Bacteria;Firmicutes;Bacilli;Lactobacillales;Listeriaceae;Brochothrix;
2edab50d-7dbe-434a-93db-70f83deb1ee7 Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;
ea768dcf-518d-42f8-b8a7-abd906396159 Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;
714abe20-786e-45ae-a492-34f4bbfc6afd Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;
0a45089d-d91e-4f80-b965-b73027947293 Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;
4aa143df-956b-4453-b151-20814f6eaa62 Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;
8efab390-766c-4de5-8d44-bf4f7b690706 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
1bc4fb34-7d58-4fda-a039-5c0dbaa442e4 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;
202b344e-e9a1-4997-a6c1-7bcfc95367bf Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Oryzihumus;
8210b8c5-fda2-471e-a4d5-de6c6e37a0cd Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Catenibacterium;
a328e46e-8aa9-49f5-a72f-cb81d43150c4 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
128328e5-45e8-4e31-ac25-b743cdb0aa18 Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
90e4b6cc-15a9-4970-a97e-78658ee36968 Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;
7e8d617f-936c-4e30-b676-5c3a133f67d1 Bacteria;Desulfobacterota;Desulfuromonadia;Bradymonadales;
3822a761-626e-4c3a-8ca7-67c61cd1ae9a Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
eddb3110-1178-438f-a323-a208a504917c Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;
d70bd0a4-031f-4e02-922c-4556f694480f Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
58930079-befd-4bcf-b8d5-543bb78b1231 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
fece8541-bc5a-44a8-ac85-1af9b58da3a2 Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
e3f07fb0-2931-4090-8900-eb42b8b8450f Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;
ed326c14-1662-46c6-891e-9f8af95e9d60 Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella;
7a98e5cf-2835-428a-8115-68a3d2d2179f Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
7e03c695-b69c-4178-a0d4-2d5de390f999 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
58be5a5c-46a4-45c1-8a5d-74131a6fb1b4 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
d7bcd305-8031-402b-88eb-96446488709c Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
0f9f36df-4839-4691-babe-17a3a9348300 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
c484b319-3eb6-4ea8-b8e1-09b002802bf1 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
3605e1be-1377-4cba-b522-b7ecec8a53d8 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;
7f3d3415-e707-4fea-bbca-d690eedba95a Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Globicatella;
b085656e-bb2f-4b3c-b597-b9536fb5de82 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;
8fd01f3f-de3a-4f9e-a1d7-873a8ecb1a69 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
b261dcb3-91b4-457a-a388-21d5a1a75190 Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Klenkia;
2db66efa-b1c2-4333-acc9-2fa0eb538d26 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
8e92588b-dbb7-4378-971c-c55a672bffa8 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;
18f93626-e719-4841-b1f0-55f9c1a48150 Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;1174-901-12;
5a547a88-7f8c-4194-91c6-ff03ae9509b2 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
c5b671df-9f88-4ad0-81ca-9effd04a8dc0 Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;
e8253a8d-5fc5-43f7-be43-3d31237c06e9 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
c7f1dbe1-1ffb-4faf-9b5c-9c9f9353ce3c Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;
d43bc542-f5ef-4fa2-bae2-5fe89ef52caf Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Photobacterium;
d30d310f-96a4-4c34-9543-8d0fcb3e2735 Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Chryseomicrobium;
4d18c4c6-d299-4cc7-b3ce-78d51266f20e Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella;
06686913-bd3b-4e8b-96a2-3bdb5c3c6ce1 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
8a6dee1f-af18-4247-ae80-99aef4788ea5 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Iamiaceae;Iamia;
1370a5d9-e79b-4c27-8dc7-f568ea89cbb7 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
be346347-f030-4a50-9133-cc0a2971a432 Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
51e8826f-a448-4df7-b0d9-b781a8d50224 Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
12affb81-5267-41e1-af66-dc800f613827 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;
e85d0971-aec8-4263-a83a-2c1ad0c4ed38 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
212cdb95-417d-4ba8-996d-065051cebb8a Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;
50ab644d-b08a-41c6-8f81-c9bb09cd9df1 Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;
6c98a5e0-91d8-49f3-ae09-b029d2466b5d Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;
cf2c37af-d00f-42df-98ba-a51d431619e3 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
665e5363-898d-4c1e-9b73-f69528969513 Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;
62090e99-052a-4fa2-b273-1fd72dfa646c Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
89ad600c-6673-4d96-8104-27f3dd128c7f Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;
aa9cca44-5fbd-437e-aef7-4b44688487a9 Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;
8f38e15a-96d4-4334-9546-ce62f0fbb62a Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
daaf929a-27b7-43c7-99c0-0f6c38b0c0d5 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
977f5a01-ece6-4e12-ba73-5b15576cd7dc Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
9190b027-af65-4559-8267-39c6d82f9a3c Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinimicrobium;
8589d7f5-0570-4095-9302-db0d6c8e9989 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
8d4037ae-6184-47a9-bc3e-81aee13d1969 Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
c97d2c1c-6667-4e7e-b57f-0662466e6187 Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;
007a26eb-ad83-4d4d-90ca-42a848899c83 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
f013fdd9-afec-4f74-9591-8c89130e8057 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
7dc6c326-1d2d-4430-8635-4624790bb606 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
a3dc2504-f136-4ae4-8c43-5878d5ce1692 Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;
f7fe9784-7a83-47e5-b5b8-e3da8aff3b9a Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
07391152-87d6-4744-8b94-4d1e6b8df83c Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Aurantisolimonas;
4f9be935-9984-4e57-acfb-3d9d14ecafc5 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;
851ca32c-1829-43b2-9218-9c5bb11b4f36 Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;
a3e802a3-8758-40ad-bc58-bb7f7c47abbc Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;
5946a87c-b3e5-4a67-93c8-960bd9b41365 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter;
ef988565-61ce-4bb0-99cd-e3782c9e0b6b Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;Candidatus Finniella;
8a27927b-a19d-4118-9a67-b88479c34da6 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
01e76333-e6a4-49d3-b6cf-8c2c435e65da Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
b0fe98b7-3f28-44f8-8eab-f399c81b9b2c Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
c292c3dd-7d76-445e-b631-34f525f110a3 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
dc8d7c25-4a10-4541-9d19-f45b69fcc881 Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;
12e7fd06-2836-49a0-badc-18f955bf5311 Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;
c85309af-0736-4fc3-b835-fb4a7fc7b924 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;
5fc03075-b5b6-47fc-8cb9-bd38fb3596de Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
16a404bd-6c5b-4915-a3c9-bd4bf75efeda Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;
fae8c791-432c-41d7-bbbf-3eca50c6317c Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;
e5f539bf-23b4-414f-8f46-c8be1ac91cfb Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum;
bbdadfd7-62dd-4899-8921-0dcb6ce9da34 Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;1174-901-12;
42d019ca-5e8b-4590-8c56-4bc46ff6f3b5 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;
9fce22fd-c409-4825-a51c-0b9163b821f9 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
c3c0fc50-64cc-4f66-9706-8dbcad38f907 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
3fb7a544-172a-4316-b0f3-03e5c0414618 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;
3ef02d54-c56a-4953-9842-9852a8de9aa7 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;
253009e8-de9e-464f-87f6-8d15649de75d Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;
09ba4be4-2371-4508-845a-0d56450cdd03 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
31e8ae68-9c6b-4e2f-b9dc-901400474219 Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;
1fa83a44-9b98-42ef-96a0-0b305fcf1193 Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Friedmanniella;
c0c5c564-bb31-44cc-9752-09dc804b8bd9 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;
3408b297-e67e-48f2-b342-8e0fe130ae30 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;
ea68bbf9-a898-430f-b9a5-aec9a0c37fa9 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gillisia;
e8b689ac-4a6a-440d-b4e7-23ea5a7954cb Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;
40091dcf-b492-470c-a981-d389b502b93b Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
e2c15bdf-91ca-4f82-825d-955f2ba323b7 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
aa80eee9-4543-45ae-a7f2-ed1e36b5021a Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;
4f29f4d9-1d11-41d1-a679-258b7af908cd Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Tessaracoccus;
2f4b7cb8-c7ee-4c09-9c25-0b3ba600cad2 Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;
6f3755d8-eeaf-4882-8f8b-4ea572d9d775 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
2b5f256f-90b4-41f5-84f0-602f081a6a49 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
1524d6a6-fb5f-447e-b724-7436a096c90c Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;
3a1796b4-63e2-4b09-9a3f-2a7c23aa009a Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;
